Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,2,197.099,219.218,0.000,0.000,0.000,0,16168.051,0.000,16558.976
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,2,219.218,238.717,0.000,0.000,0.000,0,16558.976,0.000,17394.011
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,2,238.717,276.623,0.000,0.000,0.000,0,17394.011,0.000,19227.276
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,2,276.623,292.703,0.000,0.000,0.000,0,19227.276,0.000,20530.578
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,2,292.703,295.613,0.000,0.000,0.000,0,20530.578,0.000,21408.904
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,2,295.613,302.889,0.000,0.000,0.000,0,21408.904,0.000,21467.546
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,2,302.889,293.939,0.000,0.000,0.000,0,21467.546,0.000,21505.744
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,2,293.939,291.975,0.000,0.000,0.000,0,21505.744,0.000,20941.511
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,2,291.975,286.009,0.000,0.000,0.000,0,20941.511,0.000,19391.126
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,2,286.009,277.060,0.000,0.000,0.000,0,19391.126,0.000,18749.116
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,2,277.060,247.156,0.000,0.000,0.000,0,18749.116,0.000,16298.214
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,2,247.156,250.067,0.000,0.000,0.000,0,16298.214,0.000,15393.913
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,3,250.067,2109.088,2082.168,26.847,1.892,0,15393.913,215520.026,218492.525
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,3,1.892,573.255,507.700,0.000,0.000,0,338.540,44506.285,52355.050
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,3,65.554,2135.645,2087.479,0.000,0.000,0,7848.765,210169.965,215027.677
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,3,48.165,648.777,571.727,0.000,0.000,0,4857.713,45524.960,55835.831
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,3,77.050,2151.797,2114.181,0.000,0.000,0,10310.871,211438.779,215914.516
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,3,37.616,704.654,622.220,82.434,15.643,0,4475.737,49609.045,60716.536
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,3,15.643,2956.347,2821.309,135.038,22.482,0,957.486,257071.493,275051.200
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,3,22.482,3036.234,2935.611,100.623,22.336,22.191,1633.401,261483.494,275469.991
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,3,0.146,161.085,0.000,161.085,13.969,0,15.788,0.000,5553.491
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,3,13.969,3654.089,3538.187,115.902,142.895,0,596.828,298180.522,315972.952
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,3,142.895,3911.213,3728.447,182.766,257.634,223.874,12348.948,328382.289,353946.216
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,3,33.759,4101.328,3809.135,292.193,337.303,255.160,4969.686,338709.894,382803.501
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,3,82.143,4445.397,4003.106,442.292,393.399,296.559,14410.962,338216.673,398530.424
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,3,96.840,4681.204,4059.929,621.274,424.393,328.208,15955.454,344039.802,428197.861
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,3,96.185,4859.313,4118.717,740.596,370.480,316.712,14576.267,348011.986,446976.662
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,3,53.768,4910.462,4059.929,850.533,305.799,258.507,8934.449,334101.666,447842.619
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,3,47.292,4954.480,4048.725,905.828,214.852,156.792,7368.057,332361.967,455904.999
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,4,58.060,312.274,0.000,0.000,0.000,0,8407.904,0.000,25407.280
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,4,312.274,338.394,0.000,0.000,0.000,0,25407.280,0.000,26358.509
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,4,338.394,357.020,0.000,0.000,0.000,0,26358.509,0.000,27909.840
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,4,357.020,379.429,0.000,0.000,0.000,0,27909.840,0.000,26676.022
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,4,379.429,380.302,0.000,0.000,0.000,0,26676.022,0.000,26632.586
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,4,380.302,366.551,0.000,0.000,0.000,0,26632.586,0.000,25348.783
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,4,366.551,343.778,0.000,343.778,2.037,0,25348.783,0.000,24313.956
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,4,2.037,356.365,0.000,356.365,5.602,0,275.532,0.000,24854.252
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,4,5.602,366.697,0.000,366.697,20.372,0,492.858,0.000,24371.580
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,4,20.372,382.776,0.000,382.776,32.741,0,1814.421,0.000,23691.081
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,4,32.741,359.785,0.000,359.785,38.561,0,3068.247,0.000,22659.165
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,4,38.561,343.269,0.000,343.269,47.147,0,3442.074,0.000,22891.552
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,4,47.147,321.660,0.000,321.660,62.571,0,4518.446,0.000,21807.177
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,5,62.571,146.897,0.000,0.000,0.000,0,6042.711,0.000,11397.647
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,5,146.897,143.332,0.000,0.000,0.000,0,11397.647,0.000,10802.201
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,5,143.332,141.804,0.000,0.000,0.000,0,10802.201,0.000,10842.581
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,5,141.804,140.058,0.000,0.000,0.000,0,10842.581,0.000,10003.108
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,5,140.058,135.474,0.000,0.000,0.000,0,10003.108,0.000,9412.683
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,5,135.474,132.200,0.000,0.000,0.000,0,9412.683,0.000,9105.356
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,5,132.200,129.945,0.000,0.000,0.000,0,9105.356,0.000,8957.295
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,5,129.945,125.797,0.000,125.797,9.386,0,8957.295,0.000,8908.184
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,5,9.386,116.339,0.000,116.339,20.227,0,833.653,0.000,7991.806
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,5,20.227,106.080,0.000,106.080,20.736,0,1571.412,0.000,6654.236
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,5,20.736,98.441,0.000,98.441,17.389,0,1284.384,0.000,5511.728
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,5,17.389,100.987,0.000,100.987,14.479,0,936.532,0.000,5485.463
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,5,14.479,106.226,0.000,106.226,6.112,0,675.988,0.000,5468.656
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,6,6.112,983.387,940.606,0.000,0.000,0,233.478,111813.540,118429.796
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,6,42.781,978.294,938.060,0.000,0.000,0,6616.256,103907.660,110061.981
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,6,40.235,956.031,924.090,0.000,0.000,0,6154.320,95956.235,100723.874
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,6,31.940,935.804,906.483,0.000,0.000,0,4767.639,90239.404,94109.582
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,6,29.321,913.540,888.948,0.000,0.000,0,3870.178,88952.182,91541.614
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,6,24.592,894.260,867.194,0.000,0.000,0,2589.432,84234.891,87034.737
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,6,27.066,868.722,843.766,0.000,0.000,0,2799.846,79425.998,82461.360
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,6,24.956,849.369,829.942,0.000,0.000,0,3035.361,74268.526,76569.620
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,6,19.426,825.722,812.990,0.000,0.000,0,2301.095,71279.001,72616.644
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,6,12.733,793.491,788.616,0.000,0.000,0,1337.643,66513.618,67119.540
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,6,4.875,752.529,751.001,0.000,0.000,0,605.923,61225.473,61474.303
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,6,1.528,708.656,708.583,0.000,0.000,0,248.830,55986.803,56000.481
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,6,0.073,658.599,0.000,0.000,0.000,0,13.678,0.000,50520.112
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,7,658.599,39.944,0.000,0.000,0.000,0,50520.112,0.000,2467.127
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,7,39.944,43.436,0.000,0.000,0.000,0,2467.127,0.000,2617.152
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,7,43.436,44.818,0.000,0.000,0.000,0,2617.152,0.000,2935.902
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,7,44.818,49.911,0.000,0.000,0.000,0,2935.902,0.000,2989.815
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,7,49.911,53.549,0.000,0.000,0.000,0,2989.815,0.000,2809.741
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,7,53.549,54.059,0.000,0.000,0.000,0,2809.741,0.000,2737.784
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,7,54.059,57.260,0.000,57.260,8.367,0,2737.784,0.000,3380.740
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,7,8.367,62.426,0.000,62.426,16.298,0,821.939,0.000,4127.957
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,7,16.298,67.155,0.000,67.155,22.482,0,1858.585,0.000,4083.939
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,7,22.482,68.246,0.000,68.246,23.501,0,2189.267,0.000,4072.225
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,7,23.501,68.174,0.000,68.174,24.155,0,2204.327,0.000,4261.176
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,7,24.155,62.935,0.000,62.935,24.883,0,2347.295,0.000,4751.705
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,7,24.883,61.698,0.000,61.698,23.355,0,2965.296,0.000,4672.837
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,8,23.355,31.358,0.000,0.000,0.000,0,2705.116,0.000,2016.977
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,8,31.358,30.776,0.000,0.000,0.000,0,2016.977,0.000,2010.648
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,8,30.776,28.012,0.000,0.000,0.000,0,2010.648,0.000,1673.709
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,8,28.012,19.499,0.000,0.000,0.000,0,1673.709,0.000,1172.484
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,9,19.499,83.234,0.000,0.000,0.000,0,1172.484,0.000,6692.579
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,9,83.234,92.402,0.000,0.000,0.000,0,6692.579,0.000,6909.032
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,9,92.402,99.241,0.000,0.000,0.000,0,6909.032,0.000,6675.190
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,9,99.241,100.987,0.000,0.000,0.000,0,6675.190,0.000,6370.046
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,9,100.987,95.021,0.000,0.000,0.000,0,6370.046,0.000,6198.775
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,9,95.021,96.840,0.000,0.000,0.000,0,6198.775,0.000,7075.500
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,9,96.840,105.280,0.000,0.000,0.000,0,7075.500,0.000,7066.769
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,9,105.280,108.772,0.000,0.000,0.000,0,7066.769,0.000,6295.979
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,9,108.772,99.969,0.000,0.000,0.000,0,6295.979,0.000,5699.369
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,9,99.969,85.999,0.000,0.000,0.000,0,5699.369,0.000,4561.081
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,9,85.999,74.140,0.000,74.140,5.093,0,4561.081,0.000,3751.657
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,9,5.093,71.229,0.000,71.229,8.367,0,511.920,0.000,3480.927
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,9,8.367,69.920,0.000,69.920,7.348,0,808.624,0.000,3704.437
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,10,7.348,108.699,0.000,0.000,0.000,0,655.980,0.000,7319.164
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,10,108.699,337.448,0.000,337.448,34.778,0,7319.164,0.000,34674.375
